Username,Personas,QuestionNumber,Stage,Timestamp,Question
priya nair,Sustainability and Energy Management Teams,40,2,10/04/2026 15:29,what is the kw draw of the lifs during the morning peak
priya nair,Sustainability and Energy Management Teams,41,2,10/04/2026 15:33,are the solar inverters producing at their expected output today?
priya nair,Sustainability and Energy Management Teams,42,2,10/04/2026 15:34,what is the buildings current power usage effectiveness from the meters?
priya nair,Sustainability and Energy Management Teams,43,3,10/04/2026 15:38,"on a bank holiday, can the buidling drop to a minimum-energy mode?"
priya nair,Sustainability and Energy Management Teams,44,3,10/04/2026 15:42,"if solar is overproducng at noon, where can we use or store that energy?"
priya nair,Sustainability and Energy Management Teams,45,3,10/04/2026 15:43,"during the winter peak, where is the buidling losing the most heat?"
priya nair,Sustainability and Energy Management Teams,46,3,10/04/2026 15:46,"on a cloudy day, how far does solar output fall against peak demand?"
priya nair,Sustainability and Energy Management Teams,47,3,10/04/2026 15:50,"if the room is unbooked but the av is still on, can it power down automatically?"
priya nair,Sustainability and Energy Management Teams,48,3,10/04/2026 15:53,"during peak pricing hours, which non-critical loads could be delayed?"
priya nair,Sustainability and Energy Management Teams,49,3,10/04/2026 15:56,"when this hall hosts an event, how much does enery demand jump"
priya nair,Sustainability and Energy Management Teams,50,3,10/04/2026 16:00,"when the sun is on the south facade, are the blnids cutting cooling load"
priya nair,Sustainability and Energy Management Teams,51,3,10/04/2026 16:04,"if we close the west wing for refurbismhent, what energy is saved"
priya nair,Sustainability and Energy Management Teams,52,3,10/04/2026 16:08,"if occupancy drops on a friday, can the building scale back energy use here?"
priya nair,Sustainability and Energy Management Teams,53,3,10/04/2026 16:12,"if a chiller fails on a hot day, how do we keep energy use under control"
priya nair,Sustainability and Energy Management Teams,54,3,10/04/2026 16:14,"in this kitchen area, how much vampire power do appliances draw after hours"
priya nair,Sustainability and Energy Management Teams,55,3,10/04/2026 16:18,"during the morning warm-up, is the building overheating before staff arrive"
priya nair,Sustainability and Energy Management Teams,56,3,10/04/2026 16:19,"if a whole floor is vacant this week, can its services be set back?"
priya nair,Sustainability and Energy Management Teams,57,3,10/04/2026 16:23,"on a rainy week, how does reduced daylight change lighting energy here"
priya nair,Sustainability and Energy Management Teams,58,3,10/04/2026 16:25,"during low occupancy, can the lifts run in an eco mode?"
priya nair,Sustainability and Energy Management Teams,59,3,10/04/2026 16:27,"when CO2 rises in this room, can ventilaton respond without spiking energy?"
priya nair,Sustainability and Energy Management Teams,60,3,10/04/2026 16:31,"during the evening cleaning shift, are lights and HVAC left fully on?"
priya nair,Sustainability and Energy Management Teams,61,3,10/04/2026 16:34,"during a heatwave, how much extra enery does cooling this floor use?"
priya nair,Sustainability and Energy Management Teams,62,4,10/04/2026 16:36,can the system model the impact of raising cooling setpoints by 1 degree?
priya nair,Sustainability and Energy Management Teams,63,4,10/04/2026 16:37,can the buidling flag the equipment with the worst efficiency for replacement?
priya nair,Sustainability and Energy Management Teams,64,4,10/04/2026 16:40,what would it take to run the building on 100% renewable energy?
priya nair,Sustainability and Energy Management Teams,65,4,10/04/2026 16:41,how can we cut water consumption against last year's baseline?
priya nair,Sustainability and Energy Management Teams,66,4,10/04/2026 16:43,can the building track diversion-from-landfill rate for waste?
priya nair,Sustainability and Energy Management Teams,67,4,10/04/2026 16:47,how can we shift load away from peak carbon-intensity huors?
priya nair,Sustainability and Energy Management Teams,68,4,10/04/2026 16:51,can the system align energy use with on-site renewable generation
priya nair,Sustainability and Energy Management Teams,69,4,10/04/2026 16:52,how can the building optimise energy use during weekends and holidays
priya nair,Sustainability and Energy Management Teams,70,4,10/04/2026 16:55,can the system recommend the most cost-effective efficiency upgrades
priya nair,Sustainability and Energy Management Teams,71,4,10/04/2026 16:58,how do we verify that efficeincy measures actually delivered savings?
priya nair,Sustainability and Energy Management Teams,72,4,10/04/2026 17:01,how should we prioritise retrofits to maximise carbon savings?
priya nair,Sustainability and Energy Management Teams,73,4,10/04/2026 17:05,can the building quantify the carbon saved by daylight harvesting
priya nair,Sustainability and Energy Management Teams,74,4,10/04/2026 17:09,can the system set and track an energy budget per floor?
priya nair,Sustainability and Energy Management Teams,75,4,10/04/2026 17:12,can the system identify the top five energy-saving opportunities ranked by roi?
priya nair,Sustainability and Energy Management Teams,76,4,10/04/2026 17:15,can we automate an annual sustainability performance review from the data?
priya nair,Sustainability and Energy Management Teams,77,4,10/04/2026 17:16,can the building generate an ESG dashboard for management?
priya nair,Sustainability and Energy Management Teams,78,4,10/04/2026 17:19,what is the payback peeriod for adding more solar capacity
priya nair,Sustainability and Energy Management Teams,79,4,10/04/2026 17:23,what efficiency target is realistic for the hvac system next year?
priya nair,Sustainability and Energy Management Teams,80,4,10/04/2026 17:27,how can the buidling report avoided emissions from its solar array
tom whitfield,Sustainability and Energy Management Teams,1,1,12/04/2026 16:37,can the building tell me its current carbon intensity
tom whitfield,Sustainability and Energy Management Teams,2,1,12/04/2026 16:38,where is energy being wasted in the building
tom whitfield,Sustainability and Energy Management Teams,3,1,12/04/2026 16:40,are ev chargers powered by clean energy?
tom whitfield,Sustainability and Energy Management Teams,4,1,12/04/2026 16:41,"how is energy split between heating, cooling and equipment?"
tom whitfield,Sustainability and Energy Management Teams,5,1,12/04/2026 16:42,what is the building doing to reduce its carbon fotprint?
tom whitfield,Sustainability and Energy Management Teams,6,1,12/04/2026 16:43,whats the carbon cost of running the lifts
tom whitfield,Sustainability and Energy Management Teams,7,1,12/04/2026 16:44,how do we measure the buildings environmental performance?
tom whitfield,Sustainability and Energy Management Teams,8,1,12/04/2026 16:46,is the lighting energy efficient across the whole building?
tom whitfield,Sustainability and Energy Management Teams,9,1,12/04/2026 16:48,what proportion of energy is lost rather than used
tom whitfield,Sustainability and Energy Management Teams,10,1,12/04/2026 16:49,does the building reuse or recycle any of its waste heat?
tom whitfield,Sustainability and Energy Management Teams,11,1,12/04/2026 16:53,what is the biggest source of emisions for this building?
tom whitfield,Sustainability and Energy Management Teams,12,1,12/04/2026 16:56,what sustainability certifications does the building hold
tom whitfield,Sustainability and Energy Management Teams,13,1,12/04/2026 17:00,how do weekends compare to weekdays for enery use?
tom whitfield,Sustainability and Energy Management Teams,14,1,12/04/2026 17:03,are there areas left heated or cooled when nobody is around?
tom whitfield,Sustainability and Energy Management Teams,15,1,12/04/2026 17:04,is there a dashboard for sutainability metrics?
tom whitfield,Sustainability and Energy Management Teams,16,1,12/04/2026 17:08,are we on track to be net zero
tom whitfield,Sustainability and Energy Management Teams,17,1,12/04/2026 17:12,how do we benchmark our energy performance year on year?
tom whitfield,Sustainability and Energy Management Teams,18,1,12/04/2026 17:15,what renewable options could the building adopt
tom whitfield,Sustainability and Energy Management Teams,19,1,12/04/2026 17:19,are there any green roofs or living walls here?
tom whitfield,Sustainability and Energy Management Teams,20,1,12/04/2026 17:22,how is water consumption montored here?
tom whitfield,Sustainability and Energy Management Teams,21,1,12/04/2026 17:24,what does a typical day of energy use look like here?
tom whitfield,Sustainability and Energy Management Teams,22,1,12/04/2026 17:28,how is the buildings overall energy use traced?
tom whitfield,Sustainability and Energy Management Teams,23,2,12/04/2026 17:30,what is the current carbon intensity given the metered grid import?
tom whitfield,Sustainability and Energy Management Teams,24,2,12/04/2026 17:33,how does todays metered demand profile compare with the typical cuurve?
tom whitfield,Sustainability and Energy Management Teams,25,2,12/04/2026 17:35,how does the gas meter trend compare with the heating degree days
tom whitfield,Sustainability and Energy Management Teams,26,2,12/04/2026 17:39,what is the real-time power spike comapred with the monthly kwh average?
tom whitfield,Sustainability and Energy Management Teams,27,2,12/04/2026 17:42,are the solar inverters producing at their expected output today
tom whitfield,Sustainability and Energy Management Teams,28,2,12/04/2026 17:46,are the CO2 sensors forcing extra ventilaton and raising energy use?
tom whitfield,Sustainability and Energy Management Teams,29,2,12/04/2026 17:47,why does the power factor reading matter for our electricity bill?
tom whitfield,Sustainability and Energy Management Teams,30,2,12/04/2026 17:48,what is the delta between supply air temp and return air temp on the ahus
tom whitfield,Sustainability and Energy Management Teams,31,2,12/04/2026 17:52,is the cooling tower's metered water use tracking with the chiller load?
tom whitfield,Sustainability and Energy Management Teams,32,2,12/04/2026 17:55,is the chiller and boiler status ever 'on' at the same time and wasting energy?
tom whitfield,Sustainability and Energy Management Teams,33,2,12/04/2026 17:59,is the frequency reading stable enough for the on-site inverters?
tom whitfield,Sustainability and Energy Management Teams,34,2,12/04/2026 18:02,what is the peak demand recorded by the meter so far today?
tom whitfield,Sustainability and Energy Management Teams,35,2,12/04/2026 18:03,what is the buildings current power usage effectiveness from the meters?
