Username,Roles,QuestionNumber,Stage,Timestamp,Question
P08,Occupants/Tenants/Employees,43,3,08/04/2026 16:20,what sort of filters are employed in the server room?
P08,Occupants/Tenants/Employees,44,3,08/04/2026 16:19,does the server room have a negative air flow at the door to keep dust etc out?
P08,Occupants/Tenants/Employees,46,3,08/04/2026 16:19,can we make it colder to keep folks awake during a two hour meeting?
P08,Occupants/Tenants/Employees,47,3,08/04/2026 16:18,what is the temperature in this room?
P08,Occupants/Tenants/Employees,48,3,08/04/2026 16:18,can we employ sound dampening tech for privacy?
P08,Occupants/Tenants/Employees,50,3,08/04/2026 16:17,can you employ sound dampening tech at my request?
P08,Occupants/Tenants/Employees,51,3,08/04/2026 16:17,what is the air quality like in this room?
P08,Occupants/Tenants/Employees,52,3,08/04/2026 16:17,what is the sound level in this workspace?
P08,Occupants/Tenants/Employees,53,2,08/04/2026 16:16,does the power sensor show surges from lightning strikes?
P08,Occupants/Tenants/Employees,54,2,08/04/2026 16:15,apartments' energy use?
P08,Occupants/Tenants/Employees,55,2,08/04/2026 16:15,can the energy meter break down individual apartments
P08,Occupants/Tenants/Employees,56,2,08/04/2026 16:15,how many noise events happen on a typical day?
P08,Occupants/Tenants/Employees,57,2,08/04/2026 16:14,what sort of sound masking systems are employed?
P08,Occupants/Tenants/Employees,58,2,08/04/2026 16:14,are the windows in this buidling smart as well?  do they darken in bright sunlight?
P08,Occupants/Tenants/Employees,59,2,08/04/2026 16:13,does the window sensor have an alert?
P08,Occupants/Tenants/Employees,60,2,08/04/2026 16:12,"How many times has this building had high levels of VOC, ozone, NO2 or PM2.5?"
P08,Occupants/Tenants/Employees,61,2,08/04/2026 16:12,does the laundry room have sensors that can alert residents when their laundry is done?
P08,Occupants/Tenants/Employees,62,2,08/04/2026 16:11,can you the building email me about alerts?
P08,Occupants/Tenants/Employees,63,2,08/04/2026 16:11,can you the building send alerts to my phone?
P08,Occupants/Tenants/Employees,64,2,08/04/2026 16:11,"when the sensors go off, is it only an auditory alert or are there flashing lights in case of hearing issues?"
P08,Occupants/Tenants/Employees,65,2,08/04/2026 16:10,are the door sensors equipped with buzzers or beeps to alert residents if the door has been open a longer than average time?
P08,Occupants/Tenants/Employees,66,2,08/04/2026 16:09,how accurate is the people count sensor in a large crowd of moving people?
P08,Occupants/Tenants/Employees,67,2,08/04/2026 16:08,"with the motion sensor, if something happened to me and I didn't move for 18 hours, would you, the building contact first responders for a welfare check?"
P08,Occupants/Tenants/Employees,68,2,08/04/2026 16:07,"Do I have hvac filters in my unit that I am responsible for changing, or are they located elsewhere in the building?"
P08,Occupants/Tenants/Employees,69,2,08/04/2026 16:06,will the ozone sensor go off if I use an ozone powered smell eliminator?
P08,Occupants/Tenants/Employees,70,2,08/04/2026 16:05,Does the filtering system in the hvac filter out NO2?
P08,Occupants/Tenants/Employees,71,2,08/04/2026 16:05,What sort of filtering system does the hvac system in this building have?  does it work against things like PM2.5?
P08,Occupants/Tenants/Employees,72,2,08/04/2026 16:04,are there CO2 detectors in all common rooms?
P08,Occupants/Tenants/Employees,73,2,08/04/2026 16:04,are there CO2 detectors in all apartments?
P08,Occupants/Tenants/Employees,74,2,08/04/2026 16:03,What does the CO2 alarm sound like?
P08,Occupants/Tenants/Employees,75,2,08/04/2026 16:03,What's the ideal relative humidity for an apartment?  What's the relative humidity in this building?
P08,Occupants/Tenants/Employees,76,1,08/04/2026 16:01,Where are the mailboxes located?
P08,Occupants/Tenants/Employees,77,1,08/04/2026 16:01,Are there any common areas/ammenities?
P08,Occupants/Tenants/Employees,78,1,08/04/2026 16:00,Are tenants allowed to access the roof of the building?
P08,Occupants/Tenants/Employees,79,1,08/04/2026 16:00,Who do I call if I have an issue with my plumbing?
P08,Occupants/Tenants/Employees,80,1,08/04/2026 16:00,who is in charge of maintenance?
P08,Occupants/Tenants/Employees,81,1,08/04/2026 16:00,who is the building manager?
P08,Occupants/Tenants/Employees,82,1,08/04/2026 15:59,How many people are on staff for this building?
P08,Occupants/Tenants/Employees,83,1,08/04/2026 15:59,what's the average ambulance/paramedic response time?
P08,Occupants/Tenants/Employees,84,1,08/04/2026 15:59,How close is the nearest hospital from this building?
P08,Occupants/Tenants/Employees,85,1,08/04/2026 15:58,"How fire safe is this building, what safety measures are in effect?"
P08,Occupants/Tenants/Employees,86,1,08/04/2026 15:58,How much do utilities generally run for apartments in this building?
P08,Occupants/Tenants/Employees,87,1,08/04/2026 15:57,How much is rent for this building?
P08,Occupants/Tenants/Employees,88,1,08/04/2026 15:57,Are there any cats inside this building (very allergic)?
P08,Occupants/Tenants/Employees,89,1,08/04/2026 15:57,How many people are inside right now?
P08,Occupants/Tenants/Employees,90,1,08/04/2026 15:56,what is the temperature inside the building?
P07,Guests/Visitors,1,4,08/04/2026 16:40,what's the busiest ten minutes of the day for the elevators?
P07,Guests/Visitors,2,4,08/04/2026 16:39,what's the quiestest floor of your building that i can use?
P07,Guests/Visitors,3,4,08/04/2026 16:39,what do you do to reduce noise pollution to those who need quiet?
P07,Guests/Visitors,4,4,08/04/2026 16:38,what can the historical trends over the last year tell you about the coming year?
P07,Guests/Visitors,5,4,08/04/2026 16:37,which floors should i avoid to avoid the highest indoor pollution?
P07,Guests/Visitors,6,4,08/04/2026 16:37,how does your building compare to others in this city for indoor pollution?
P07,Guests/Visitors,7,4,08/04/2026 16:36,how much oxygen through greenery has your building produced over the last quarter?
P07,Guests/Visitors,8,4,08/04/2026 16:36,have you thought about planting trees and greenery on your roof/balconies/terraces/etc. to make yourself greener?
P07,Guests/Visitors,9,4,08/04/2026 16:36,have you noticed any patterns of birds over the last year on your roof?
P07,Guests/Visitors,10,4,08/04/2026 16:35,how many types of birds have there been on your roof?
P07,Guests/Visitors,11,3,08/04/2026 16:34,our projector isn't working. can you get another one in here pronto?
P07,Guests/Visitors,12,3,08/04/2026 16:33,during our meeting can you focus on purifying the air constantly?
P07,Guests/Visitors,13,3,08/04/2026 16:32,the stairwells smell musty. can you fix that?
P07,Guests/Visitors,14,3,08/04/2026 16:32,what percent of people in our building on a daily basis tend to use stairwells?
P07,Guests/Visitors,15,3,08/04/2026 16:31,what's been the most pleasant time of day to visit the rooftop terrace recently?
P07,Guests/Visitors,16,3,08/04/2026 16:29,has there been any unusual vibration patterns on the roof lately?
P07,Guests/Visitors,17,3,08/04/2026 16:29,what do you do with the rainwater you collect on the roof?
P07,Guests/Visitors,18,3,08/04/2026 16:28,how many times has the fridge temp gone below recommended temps?
P07,Guests/Visitors,19,3,08/04/2026 16:28,what is the cafe serving today?
P07,Guests/Visitors,20,3,08/04/2026 16:27,can you tell me the busiest and slowest times of the cafe between 10.00 and 18.00 over the last two weeks generally?
P07,Guests/Visitors,21,3,08/04/2026 16:26,how filtered and purified is the water you're offering?
P07,Guests/Visitors,22,3,08/04/2026 16:26,the waste bin of the cafe is overflowing. can you fix this pronto?
P07,Guests/Visitors,23,3,08/04/2026 16:26,the cafe smells gross. what can you do to correct the smell asap?
P07,Guests/Visitors,24,3,08/04/2026 16:24,how many times have there been close calls with the power supply to the data centre over the last six months?
P07,Guests/Visitors,25,3,08/04/2026 16:24,what time of day is the data centre typically the hottest?
P07,Guests/Visitors,26,3,08/04/2026 16:24,who has been allowed in data centre over the past week?
P07,Guests/Visitors,27,2,08/04/2026 16:20,which general use rooms of your building tend to have the best aqi scores? can i use those?
P07,Guests/Visitors,28,2,08/04/2026 16:19,what general use rooms of your building have the worst aqi scores over the past month? why is that?
P07,Guests/Visitors,29,2,08/04/2026 16:18,how much energy do you reckon smart plugs in your building have saved over the last month?
P07,Guests/Visitors,30,2,08/04/2026 16:17,"what equipment in the building is most in need of maintenance or replacement, and what are you doing about it?"
P07,Guests/Visitors,31,2,08/04/2026 16:16,"different people like different temps. for example, i get cold easily and like it warmer and often find offices too cold. can you accomodate different preferences and accomodate me?"
P07,Guests/Visitors,32,2,08/04/2026 16:13,what have you done in the last few months to improve your power factor?
P07,Guests/Visitors,33,2,08/04/2026 16:13,what's your current power factor?
P07,Guests/Visitors,34,2,08/04/2026 16:12,what would you do if you sensed that a room was overcrowded? would you tell them to disperse? do you think you might annoy them?
P07,Guests/Visitors,35,2,08/04/2026 16:11,which floor of your building used by people generally has the lowest levelss of pm2.5?
P07,Guests/Visitors,36,2,08/04/2026 16:10,what floor of your building that is generally used by non-maintenance workers (e.g. not the basement) has the highest recurring levels of pm2.5? do you know why that is?
P07,Guests/Visitors,37,2,08/04/2026 16:08,how does your highest ozone index recorded and your lowest recorded compare with the ozone index inside you today?
P07,Guests/Visitors,38,2,08/04/2026 16:08,"what day had the highest ozone index here in your building, and why was that?"
P07,Guests/Visitors,39,2,08/04/2026 16:06,what was the last noise event that you figured out and corrected something about?
P07,Guests/Visitors,40,2,08/04/2026 16:05,how many unexpected noise events have you had today?
P07,Guests/Visitors,41,2,08/04/2026 16:05,"has there been any unusual changes in frequency over the last three months, and if so when?"
P07,Guests/Visitors,42,2,08/04/2026 16:04,has your building had any problems with the backup generator and frequency?
P07,Guests/Visitors,43,2,08/04/2026 16:03,"what's the single most wasteful item that uses standby load across your building (e.g. all toasters or all fridges, etc.)?"
P07,Guests/Visitors,44,2,08/04/2026 16:02,have you saved any standby load between last year at this time and now?
P07,Guests/Visitors,45,2,08/04/2026 16:02,how much standby load do you use every day?
P07,Guests/Visitors,46,2,08/04/2026 16:01,is anything in the building vibrating too much anytime this month?
P07,Guests/Visitors,47,2,08/04/2026 16:01,is anything in the building vibrating too much right now?
P07,Guests/Visitors,48,1,08/04/2026 16:00,how close in the next smart building?
P07,Guests/Visitors,49,1,08/04/2026 15:59,"are there any secret stairwells, floors, or rooms in your building?"
P07,Guests/Visitors,50,1,08/04/2026 15:59,do you purify the air in the building?
P07,Guests/Visitors,51,1,08/04/2026 15:59,do you filter the air in the building?
P07,Guests/Visitors,52,1,08/04/2026 15:58,is there any asbestos in your building?
P07,Guests/Visitors,53,1,08/04/2026 15:57,will you dim the windows so the sun coming in isn't so bright?
P07,Guests/Visitors,54,1,08/04/2026 15:56,can you lower the curtains of the windows?
P07,Guests/Visitors,55,1,08/04/2026 15:56,what takeout food options are open within two blocks right now?
P07,Guests/Visitors,56,1,08/04/2026 15:56,where's the nearest bathroom?
P07,Guests/Visitors,57,1,08/04/2026 15:55,how many people work for the building?
P07,Guests/Visitors,58,1,08/04/2026 15:55,how many people have walked by your entrance today?
P07,Guests/Visitors,59,1,08/04/2026 15:55,what goes on on your roof?
P07,Guests/Visitors,60,1,08/04/2026 15:54,what goes on in your basement?
P07,Guests/Visitors,61,1,08/04/2026 15:54,can you send me the elevator to take me to my floor?
