PID,Roles,Stage,Timestamp,Question,domain_l1,query_type_l2,intent,temporal,spatial,complexity
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,2,08/04/2026 17:44,How many people are there in the building?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,BUILDING,AGGREGATION
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,2,08/04/2026 17:43,Is there any ozone reading on your meters?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,2,08/04/2026 17:43,Do you notice any VOCs in the air?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,2,08/04/2026 17:43,Do you have any CO2 meters that are out of normal range?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,2,08/04/2026 17:43,What is the humidity level on the third floor?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,FLOOR,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,2,08/04/2026 17:43,What is the current temperature in the building?,ENERGY,STATUS,INFORMATIONAL,REALTIME,BUILDING,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,2,08/04/2026 17:43,Are there any windows that are open?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:41,Is there any mold growing in the building?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:41,Do you have a fire suppression system?,SAFETY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:41,What is your insulation R rating?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:41,What is the average temprature inside?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:40,How old are you?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:40,How much water do you use per month?,WATER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:40,Do you know if the locks have been rekeyed?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:40,Are there any plumbing issues?,WATER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:39,When was the roof last replaced?,MAINTENANCE,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:39,"Are you built with wood, stone, or metal?",OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:39,Are you residential or commerical?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:39,How many different rooms do you have?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:39,When was the last time that you were painted?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:39,Do you have solar power?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:39,What is the average monthly energy usage?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:38,Do you have any smart locking systems?,SECURITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:38,When were the windows last replaced?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:38,When was the last time that the furnace was serviced?,MAINTENANCE,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:38,What is the age of the HVAC units in you?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P18,Building Owners/Property Managers; Occupants/Tenants/Employees; Facility Managers / Building Maintenance Teams,1,08/04/2026 17:38,When were you built?,INFO_REQUEST,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:38,How much could rainwater harvesting reduce water use?,WATER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:37,Which areas of the building use the most water?,WATER,COMPARISON,INFORMATIONAL,STATIC,BUILDING,AGGREGATION
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:37,What changes can we make to improve indoor air quality?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:36,What contaminants in the air are most common and why?,OTHER,DIAGNOSTIC,DIAGNOSTIC,STATIC,UNSPECIFIED,AGGREGATION
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:36,What is the top source of indoor pollution?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:36,What is the average lift wait time?,ACCESSIBILITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:36,Which modes of transport in the building are most energy efficient?,ENERGY,COMPARISON,INFORMATIONAL,STATIC,BUILDING,AGGREGATION
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:36,Can you create energy use visualizations to help optimize and reduce overall energy use?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:35,"What are the loud or noisy areas of the building, and how can we reduce the noise levels?",WELLBEING,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:35,How can you manage noise levels in an open office setting?,WELLBEING,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:34,"How can you reduce pollen and allergens, which change throughout the year?",AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:34,Can you improve air quality in a given room if it reaches a certain level of contamination?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:34,Can bathrooms have lights that turn off an on automatically based on occupancy sensors?,LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:33,Can we set automatic lighting schedules to optimize energy use?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:33,What areas of the building are most wasteful in terms of energy use?,ENERGY,COMPARISON,INFORMATIONAL,STATIC,BUILDING,AGGREGATION
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:33,Where are the main hot spots or cold spots in the building?,THERMAL,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:32,How can temps be managed in an open office setting?,WAYFINDING,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:32,Can different rooms be automatically set to different temperatures?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:32,What trends do you notice in energy usage that we could use to be more efficient?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:31,Can you shift energy use to off peak times in order to be more eco friendly?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:31,How do we manage energy use in the hot summer months?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,4,08/04/2026 17:31,What days of the week use the most energy?,ENERGY,COMPARISON,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:29,Are there security features in the car park area?,SECURITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:29,How can you manage air quality in the car park?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:29,Can anyone use the EV chargers?,TRANSPORT,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:28,How can you reduce energy use from the kitchen appliances?,ENERGY,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:28,Can you reduce any smells from the kitchen?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:28,Can you adjust the lobby temp when its hot outside?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:28,How many people enter the building each day?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,BUILDING,AGGREGATION
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:28,Who gives people directions? Can you do this?,WAYFINDING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:27,How can people check in quickly?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:27,What features are available to guests in the lobby?,WAYFINDING,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:27,Do you restrict access to the server room?,OTHER,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:27,How can we optimize server room energy use?,ENERGY,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:27,How much energy are the servers consuming?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:27,Will you automatically cool the server room if it gets too warm?,THERMAL,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:26,Is the server room cool enough?,THERMAL,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:26,Can you help setup the meeting display?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:26,Can you fix the tech issues with the microphone in the meeting room?,MAINTENANCE,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:26,Is the meeting room free for use later today?,WAYFINDING,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:26,Can you show me the meeting room schedule?,WAYFINDING,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:25,What is the best lighting for a meeting?,LIGHTING,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:25,Can you bring more fresh air into the meeting room?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:25,How can you manage noise levels?,WELLBEING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:25,Can you improve the air quality?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:25,What is the best desk layout?,WAYFINDING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:25,How do you adjust lighting to suit everyone's needs?,LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,3,08/04/2026 17:24,Can you help optimize air quality in the open office?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:23,How do you use window sensors to manage energy use and air quality?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:23,How do you use the water meter to reduce water waste?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:23,What are optimal light levels for work?,LIGHTING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:23,Do you automatically adjust light levels?,LIGHTING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:22,What do you do regarding door sensors?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:22,What actions do you take in response to noise events?,WELLBEING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:21,How do you use flow rate?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:21,Do you prioritize air quality or low noise levels?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:21,How does fan speed affect air quality?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:21,How do you manage standby load?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:20,How do you balance comfort and energy saving?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:20,Can you optimize temps for energy efficiency?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:20,How do you use or control the temps?,CONTROL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:20,What are the top functions of motion sensing tech?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:20,What do you use motion sensors for?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:19,Do you alter the ozone levels?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:19,Is ozone harmful overall?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:19,How can occupancy sensors lead to more efficient use?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:19,What is your occupancy sensor used for?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:19,Do you have any other features related to VOCs?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:18,Can you remove VOCs?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P16,Sustainability and Energy Management Teams; Guests/Visitors,2,08/04/2026 17:18,How do you monitor VOCs?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
